Date,Open,High,Low,Close,Volume,Market Cap
Aug-31-2019,8455.768002893055,8589.774346090238,8419.714315141498,8552.180097933495,10058045901.575928,151609664678.00766
Aug-30-2019,8438.927275304995,8500.408506429061,8362.845649251123,8458.061826513485,12696818087.481459,151259190805.03226
Aug-29-2019,8361.325473992865,8485.486688394949,8281.690482390384,8433.829261120485,14206383507.321762,150494124056.90994
Aug-28-2019,8586.609227659794,8586.609227659794,8263.394054275375,8355.935947212078,18146803123.45957,150313568583.6959
Aug-27-2019,8983.18734242705,9039.607879578654,8530.312943276924,8590.087855251288,13397031605.06801,158732801232.62247
Aug-26-2019,9136.598795273414,9136.598795273414,8880.922830577141,8994.624367718183,13821279902.257402,160773803596.75983
Aug-25-2019,8934.073822852939,9290.93516523686,8934.073822852939,9131.455458866594,15107671081.06484,163075452210.8112
Aug-24-2019,8924.21201091827,9064.053068392994,8804.573522901082,8905.716997386831,11897641654.365778,159234675793.60587
Aug-23-2019,9141.649533173322,9160.171673887424,8773.974725262704,8927.22772321283,12717494853.091793,160007311220.70776
Aug-22-2019,8902.85767141948,9174.740701432622,8862.763838771345,9140.812283751802,12897395934.849503,161391371572.7944
Aug-21-2019,8931.258722013186,8995.81741037821,8654.138153980613,8910.64135737553,16508393502.43983,158372822439.05292
Aug-20-2019,9460.555510896707,9488.258496927834,8779.504927474698,8922.057034429738,15568258791.159815,160974661686.18417
Aug-19-2019,9588.46241167379,9608.155151660536,9324.680370987942,9463.255310836681,13892833493.126108,169187742963.40475
Aug-18-2019,9092.40065110736,9585.065070427023,9058.103313210448,9585.065070427023,13282629658.472286,166896092775.5264
Aug-17-2019,9001.652315670468,9219.02083262173,8904.800567689314,9093.248546718842,12338106486.176008,162092271507.78873
Aug-16-2019,9102.601265800246,9197.644162098244,8868.58101319786,8995.202446301562,15100104290.56419,162160638695.03018
Aug-15-2019,9065.896060096693,9243.054686788673,8635.956314667095,9104.726488482787,20051867098.61025,161011078238.97116
Aug-14-2019,8848.606768207017,9180.56629058265,8462.881742654481,9062.56046958331,21701912618.739,157969624984.6516
Aug-13-2019,9594.616425816934,9594.616425816934,8808.771287469557,8810.529012774508,17890558388.708546,165150694025.3158
Aug-12-2019,10038.134943451194,10068.086407071483,9540.13072261169,9612.109037108035,12963322441.952606,175928791748.88455
Aug-11-2019,10184.138157192283,10184.138157192283,9976.321272850255,10032.629116023232,13069759049.284485,179524318710.8305
Aug-10-2019,9970.877222522355,10170.824850207144,9872.771693087032,10170.824850207144,14753066896.854746,179399161503.9575
Aug-09-2019,10436.615295100466,10496.645508911966,9941.508825609571,9983.082271841602,15976901860.88944,182505750174.42242
Aug-08-2019,10558.464539547374,10569.850964295805,10298.103387042773,10436.690729931903,17201185765.56906,186049010678.52374
Aug-07-2019,10523.446309354506,10578.756644576642,10190.665953202384,10578.756644576642,19695351272.887386,185831573794.7726
Aug-06-2019,10106.697586949653,10620.732753495298,10051.847198190586,10541.261755574214,19756126534.33532,184188713240.59018
Aug-05-2019,10351.659665179212,10732.47757881354,9926.10651266757,10119.148369829665,21115611204.107643,184598951155.00296
Aug-04-2019,9620.630782620367,10437.856754477547,9620.630782620367,10370.51014730115,20380132834.058437,182448993988.52225
Aug-03-2019,9517.796185567464,9669.342934941897,9335.096054983018,9636.055569112517,13147885129.502872,169636711741.51465
Aug-02-2019,9257.484179479461,9579.796295199922,9240.279478438506,9511.628176777398,14379336225.405037,169246476395.57233
Aug-01-2019,9126.75072775001,9364.755826758168,9096.020821459659,9262.65931836109,14578871948.917398,164383954614.8974
Jul-31-2019,8875.537504636195,9165.366183537837,8729.497592357298,9123.629253610157,13707860190.764542,158350492791.62732
Jul-30-2019,8438.773518528495,8871.995381982786,8430.656819931719,8871.995381982786,12968093417.519197,154761129303.81494
Jul-29-2019,8387.971265629496,8530.386732322393,8307.955258130612,8432.910665364045,11699444588.05473,150077799913.07288
Jul-28-2019,8405.794357473229,8521.081869495647,8347.806603413752,8390.987969560867,13087005887.15824,150309642250.2166
Jul-27-2019,8356.142709820457,8439.148247882136,8152.794802933367,8401.122281255693,12067685095.636583,149489029506.5963
Jul-26-2019,8661.806813421243,8927.46078164516,8293.49119564695,8330.62487085108,13653944448.419445,152960112111.22183
Jul-25-2019,8715.844702227398,8715.844702227398,8548.513180478432,8665.95323580999,12842540824.932104,153654237197.40762
Jul-24-2019,8610.157302821148,8932.795172918817,8596.546745824784,8717.62579694306,15026869676.357487,157331816229.9019
Jul-23-2019,8694.588825027791,8730.309684586537,8449.731312808219,8632.003012771867,15429842414.377565,152623506636.3529
Jul-22-2019,9106.207179219817,9106.207179219817,8694.846919974052,8727.910384494737,15226933242.620834,158496844961.80518
Jul-21-2019,9322.747974113005,9377.610190197936,8955.793824812154,9099.516369818222,14497836037.844776,164167913028.123
Jul-20-2019,9458.481421446106,9513.33664952133,9120.692571857708,9326.390437427002,16208929912.800388,165959309163.27213
Jul-19-2019,9256.175936206673,9704.416604822874,9186.745199761654,9474.559551060625,17780771088.26082,167167546296.36713
Jul-18-2019,9357.492931826164,9414.474633916258,9000.152304204745,9251.876680659303,21790937919.09399,164106513586.7257
Jul-17-2019,8517.503139456367,9419.041749605913,8241.975056826052,9355.142881175247,22593318711.493114,157399958422.01535
Jul-16-2019,8317.73797745846,8733.239426361748,8039.52485106265,8487.922778697535,23799167044.553173,150195747915.2152
Jul-15-2019,9555.866608099675,9678.697088796649,8315.98591680639,8361.043708678902,20142894883.122375,162787966119.10944
Jul-14-2019,9001.669206862713,9707.670182463173,8838.414517410702,9580.958863513262,22191089220.359768,163741572955.6817
Jul-13-2019,10029.177611528743,10085.004543077659,9055.741816634674,9055.741816634674,19254124509.68052,171449454050.92685
Jul-12-2019,10365.34275263715,10390.436165647892,9634.190866332387,10031.220205372616,17995068477.113064,179632930416.13513
Jul-11-2019,10021.376256198682,10430.593288722892,9847.003962207207,10364.727814126243,23267190545.22,181681079119.60504
Jul-10-2019,10671.290795014651,10671.290795014651,9808.30344168077,10013.19292690436,27957853011.379246,181850566615.97275
Jul-09-2019,11052.872883224238,11531.184380153833,10313.766481536637,10691.80532099626,24834437048.041157,198248357990.214
Jul-08-2019,10776.31897624825,11234.181791469404,10725.639724058656,11041.88304840301,22790140949.765495,195706918733.7617
Jul-07-2019,10078.042908594585,10823.266746489298,9996.767470555877,10780.855780896152,17310959462.75738,184177122743.68024
Jul-06-2019,9927.824945260785,10166.332587494466,9835.47180622953,10070.352822210427,16394412597.18714,177384058897.03513
Jul-05-2019,9679.068182781786,10236.513753224213,9679.068182781786,9916.13161857699,18886971319.877895,178504752047.94788
Jul-04-2019,9871.784084288518,10023.243204509188,9569.018757458618,9664.128600392196,20592173279.64352,174853214023.87506
Jul-03-2019,10521.01293619347,10555.204593221606,9839.204357265513,9876.396518986172,23076762550.02712,183849107935.26697
Jul-02-2019,9540.592083485819,10512.194786809885,9540.592083485819,10512.194786809885,25117966459.036522,177382354924.59958
Jul-01-2019,9361.16545738354,9602.922359597032,8606.469689813752,9521.636411053285,24923817224.27773,162177967260.95105
Jun-30-2019,9600.945507158707,9940.911956150889,8887.054674369747,9363.046581336932,23166125109.91099,168850379487.4206
Jun-29-2019,10655.297816747332,10834.21681527484,9604.430268775155,9604.430268775155,22088543974.775173,182333027783.9501
Jun-28-2019,10995.702439828054,10995.702439828054,10256.580505916814,10647.683389012549,26967628656.177166,188162422205.71024
Jun-27-2019,9943.202163325175,11027.7115484633,9698.694703434085,10986.402515672404,36195352817.939644,184905455673.42697
Jun-26-2019,11566.850311749396,11833.460876591424,9307.289955354352,9890.321468692599,39523294702.70941,187830829470.07108
Jun-25-2019,10380.911649796817,12293.824489855822,10361.252766085856,11541.225412876958,30038696284.113907,199719892478.87784
Jun-24-2019,9693.870531111128,10394.692889615013,9693.870531111128,10394.692889615013,19648630517.1249,177485255893.2604
Jun-23-2019,9592.863902719579,9745.692217052216,9399.458036407435,9693.948350930186,19272056453.63006,170295763995.38007
Jun-22-2019,9432.630829542084,9861.35953304394,9316.46940815847,9576.085344361622,22405978551.683376,168723660802.41928
Jun-21-2019,9001.620694680985,9817.97452498968,8914.48115483612,9435.046902725739,24892856219.51508,167776484687.00775
Jun-20-2019,8440.828983452286,8944.271229127884,8440.828983452286,8944.271229127884,18153976068.774128,153984160317.75195
Jun-19-2019,8194.34159842682,8479.780154526306,8184.905971756842,8440.109310517186,14674185720.895058,147209950087.03058
Jun-18-2019,8035.469197271708,8210.255504214601,8019.4097429352505,8195.861013388854,15225508257.036196,143902563510.4153
Jun-17-2019,8221.66374432941,8232.332133036547,7959.194453754679,8031.455500166788,16646133071.015512,143795656177.82574
Jun-16-2019,7944.700631678915,8276.669717162675,7944.700631678915,8210.118596537135,15925913839.502665,144499508278.95132
Jun-15-2019,7799.625113301806,8266.345347594417,7780.162296507826,7943.997452694978,16226517924.604681,142447734654.51254
Jun-14-2019,7664.557396865255,7815.943616812288,7614.875840017638,7797.781011125106,14948981870.266394,136789557126.21156
Jun-13-2019,7297.505003409704,7687.786412126189,7264.732179667814,7654.645429278566,14336726807.101536,131435974509.13853
Jun-12-2019,7194.704823160111,7365.756666209868,7160.0935855951,7293.732863522943,13573971207.579786,128409017631.43166
Jun-11-2019,7014.788558386121,7210.102579059981,6953.708232769949,7181.669600669442,13884048027.109438,125949964517.75455
Jun-10-2019,7054.318456881854,7063.490811965474,6880.9271171199,7008.425973369279,13678619016.16236,124056826846.78726
Jun-09-2019,6823.122504571063,7085.34213328827,6720.755938437856,7041.707720538933,13842399204.351841,122781279921.82335
Jun-08-2019,7023.357351683596,7042.246873979135,6788.666592633666,6821.880132504056,12329315248.05874,123268900266.12267
Jun-07-2019,7094.663093134912,7126.349003938674,6938.72884417635,7018.924101253422,13236443879.156351,124834803476.96532
Jun-06-2019,6900.89069541151,7144.086923978739,6866.580767225651,7103.60956719995,15179270171.241663,124434068102.05898
Jun-05-2019,6921.076267648563,6965.212343000909,6709.544882857215,6905.903280440674,14954313668.757162,121932641198.72197
Jun-04-2019,6837.466739420808,6970.419225823799,6789.888868353211,6918.430419229006,17448991311.733776,122382264649.19861
Jun-03-2019,7341.719995928423,7341.719995928423,6734.889129588116,6829.979569755908,18456093148.58251,124583389120.5233
Jun-02-2019,7720.063047620556,7720.063047620556,7360.6612049307805,7360.6612049307805,15978411524.306595,134736210387.99794
Jun-01-2019,7568.227087889214,7750.767462194444,7557.704993597783,7728.807398277898,16468192481.624496,135767853282.09088
May-31-2019,7568.463394317219,7599.5598473211285,7501.504822020316,7565.872527964589,18044169318.03664,133961639337.69308
May-30-2019,7335.057318002868,7580.789966761987,7232.209748587578,7574.822597169083,21564581573.050205,131385620393.36324
May-29-2019,7630.263760836636,7913.835162348207,7310.639481970553,7376.427626858329,19099055714.361362,135256628662.88698
May-28-2019,7674.880881453376,7715.454280989008,7524.8976169275875,7633.53459983506,17839785034.611794,135321747606.52968
May-27-2019,7777.683292046341,7788.9352069181605,7611.068863117195,7676.3366555503635,19809973158.212868,136468122227.64412
May-26-2019,7702.703714773066,7894.205443551091,7615.878750082954,7795.580195832662,21579891707.64672,137387194469.28238
May-25-2019,7130.208515079183,7711.888108738224,7016.261258942111,7689.550202432912,14505316202.94274,127289321312.3567
May-24-2019,7061.817094632929,7162.14423277435,7033.585623442463,7133.386007231318,16145879067.910564,125814394904.86731
May-23-2019,6972.819383921758,7159.7360786845975,6916.411476520659,7060.1097869190235,15791018079.073751,124697847299.36008
May-22-2019,6804.294698090689,7030.001053142622,6671.109836658103,6970.555924653815,16407211875.604055,120964923258.00642
May-21-2019,7011.230701636817,7050.687105723709,6804.5854484456095,6816.646015539061,15793286501.11072,123568389861.03102
May-20-2019,7045.234224867955,7120.879763005328,6922.317652125696,7027.400090238336,16421062550.710724,124188503623.85002
May-19-2019,7193.449919651918,7193.449919651918,6790.733657036057,7045.131449592446,17139926205.473988,123617930168.45758
May-18-2019,6450.1134625201,7250.438679024863,6450.1134625201,7205.497362103702,16692794759.569609,123396344636.7057
May-17-2019,6507.464799241135,6611.3847726852255,6421.034461676036,6453.802129103153,17918223635.862137,114945291402.6888
May-16-2019,6973.479595834774,7006.953427799914,6234.3410114868475,6497.570158548596,21883918543.127228,114267187006.2279
May-15-2019,7169.316906839564,7321.80032308838,6861.483494827794,6969.804584473789,23677212757.938015,124803518100.02754
May-14-2019,7043.548560003837,7200.731034791479,6924.474238123025,7200.731034791479,21876125283.288204,125068311335.83362
May-13-2019,6863.186051986984,7270.657700297227,6787.104677471397,7066.058389558243,23246175262.95603,124351071836.43924
May-12-2019,6170.3423217479085,7089.208043805983,6109.796300634853,6876.787798685758,20490015767.01647,115067500124.78474
May-11-2019,6338.531167260328,6610.677778335793,6023.8627048264825,6154.045642554936,24483932322.580284,111485137284.09291
May-10-2019,5626.806034652415,6462.593822905747,5625.290049232112,6368.663144658937,19232319707.833805,105909742423.63919
May-09-2019,5443.6630938874405,5659.120001011293,5434.167995862412,5621.25131871491,10605902598.000906,98449679092.8883
May-08-2019,5257.228275947505,5454.0065527390725,5257.228275947505,5446.074326233157,8988218333.132002,94792401120.5834
May-07-2019,5136.522398798946,5257.963820404359,5103.8775154717305,5257.963820404359,9027364883.07705,91810535571.69916
May-06-2019,5052.5301110354185,5274.734348860953,5051.433454595223,5153.462455132115,10268419452.175823,92066451312.73108
May-05-2019,5080.741939758962,5089.427362710125,4975.650959543871,5054.496768977151,11571235454.566153,88996039580.09273
May-04-2019,5121.605924344882,5124.744841205841,5029.503765860537,5086.684347869023,12632708125.300772,89887767258.1493
May-03-2019,5044.293659232033,5153.566741353619,4951.262977242822,5122.792816962089,13646234232.72928,89558045193.99219
May-02-2019,4826.6316255381025,5132.656409772666,4819.242412253811,5047.428748421229,12892450339.467634,88439166285.74582
May-01-2019,4744.793179601802,4855.3681242244775,4597.512358585739,4828.3156864190105,10596601608.141253,84821885217.94525
Apr-30-2019,4670.295091715229,4753.221530389405,4663.168999861817,4742.973037394085,11078898539.311426,83320259436.26306
Apr-29-2019,4628.357328507466,4723.687778753864,4535.990697167411,4670.066233219705,11412411968.102356,82075327897.11615
Apr-28-2019,4661.759770160953,4693.040642441397,4591.295762914671,4628.428879055844,10401554983.869741,82092697699.83067
Apr-27-2019,4644.977686931257,4684.433820533741,4612.939809946407,4659.463737791649,9878933289.792654,82345782638.12231
Apr-26-2019,4640.197263144832,4670.476106695395,4606.321180382496,4642.367637471186,11441112020.610327,81938229105.31015
Apr-25-2019,4618.35445072344,4699.7129358352495,4536.647961011082,4633.353575006006,13469721142.698643,81793261906.09576
Apr-24-2019,4831.726806020935,4872.35205236721,4613.192484970106,4613.192484970106,12798155974.462904,85087288441.27658
Apr-23-2019,4916.048696732616,4982.405796046187,4802.8138845506255,4826.984487584153,13917614414.873959,86108262653.01984
Apr-22-2019,4771.537898157757,4961.405004335623,4762.110573576642,4921.744531570567,13162869041.021896,86520576926.06403
Apr-21-2019,4706.932033734418,4786.309212425264,4682.03581971608,4768.225006393415,11379260262.61674,83267372530.30667
Apr-20-2019,4722.395929692678,4736.72972477774,4661.833578809139,4708.688857812526,10947774221.2858,82977520618.03769
Apr-19-2019,4681.508931628129,4728.662270678921,4677.996902158042,4720.914455058182,10633603652.330997,83093016186.58417
Apr-18-2019,4672.134796040026,4708.089406665734,4623.889262056085,4680.608386593016,9437344193.44483,82255409335.10675
Apr-17-2019,4639.584583165005,4691.861465796022,4636.970271313511,4672.946539013122,9737608877.032183,82265218031.3864
Apr-16-2019,4642.275593750578,4673.395466218494,4618.513527584365,4639.371163522328,10313714700.387606,81852648833.95413
Apr-15-2019,4497.891372625903,4651.83379874825,4473.914202982127,4647.742965972492,9883138593.35574,80110697662.34807
Apr-14-2019,4568.101202138942,4605.064098897259,4460.920350100205,4501.795222360406,9719789419.586563,80448452014.05885
Apr-13-2019,4515.941517620178,4575.557863919013,4479.348875301122,4565.836955265458,8791489280.620514,79655799682.7813
Apr-12-2019,4479.79491808789,4549.1757116529325,4472.409839933143,4517.527317915732,10200451166.730997,79702420562.24527
Apr-11-2019,4446.078160153111,4523.257303445173,4383.772525600505,4479.991016362883,11689064112.037909,78909063943.7825
Apr-10-2019,4699.788987835436,4718.305271928736,4430.032144935305,4449.587704172531,12151304857.19498,80014655252.00615
Apr-09-2019,4603.267290128493,4786.327391774463,4596.851261549998,4694.869744228191,10458143118.508255,82223881246.72513
Apr-08-2019,4665.3377375751315,4665.3377375751315,4568.346881375042,4608.207349423369,11703291287.773804,81417397600.49405
Apr-07-2019,4588.798075803864,4691.252004002045,4514.391367131122,4668.306764686416,12872244482.846708,81669925355.69806
Apr-06-2019,4459.163175063744,4615.656515342348,4459.163175063744,4587.618499557725,12045945814.403358,79918699257.73415
Apr-05-2019,4427.7160847928435,4585.40043577672,4389.0024921970235,4459.4950542067245,10881077386.56199,78355650034.60501
Apr-04-2019,4335.977377434167,4439.058192143951,4332.15622477466,4426.991429977406,12779361641.152634,77294892429.89871
Apr-03-2019,4375.282981824887,4450.011164959614,4266.230845118112,4333.934858611703,16596057772.060266,77191592308.46442
Apr-02-2019,4301.965198929913,4644.716819607823,4301.965198929913,4384.366144925623,16835091220.170532,77798109885.06554
Apr-01-2019,3697.406502555518,4326.222334878878,3696.063969967496,4302.229813351711,12124702786.615055,72222255399.10864
Mar-31-2019,3696.296448570591,3722.271907311324,3683.416169207222,3698.503611446889,6960451110.551353,65229371326.39672
Mar-31-2019,3666.9947871320196,3706.274451916924,3656.628796242461,3698.9113399133403,6335405075.043761,64739862760.72898
Mar-30-2019,3635.0314645303647,3684.2995631926237,3618.7369554564507,3665.494587221619,7327312977.708256,64307536105.03676
Mar-29-2019,3574.821692417237,3646.518140175449,3564.0180687547363,3634.1021588364056,7370715205.586132,63583556965.477905
Mar-28-2019,3575.8985663206795,3593.201285567552,3551.2680603035287,3574.294900139856,7486123103.497798,62964006272.40286
Mar-27-2019,3505.301305150906,3582.7896424308356,3502.3125270976416,3581.9400082188477,7695107978.213879,62610134424.9939
Mar-26-2019,3492.683973055945,3509.310764392445,3480.163522678404,3503.545725216055,6705927045.453711,61578069119.85773
Mar-25-2019,3541.1358826213354,3554.781705011314,3471.7276230402344,3493.9359526223648,6112040598.174678,62156368774.9678
Mar-24-2019,3550.1366839457864,3591.392770197039,3531.4133654878806,3542.1491481619373,5919787396.139856,62449024085.5517
Mar-23-2019,3537.989736297153,3559.1457195417233,3532.4810212873263,3551.050681608106,5967487751.945527,62408919765.08901
Mar-22-2019,3539.905953065081,3548.2083019286742,3532.3519446270757,3536.3926550407555,6338542868.521598,62333915273.3236
Mar-21-2019,3590.3019729916937,3603.1477046495725,3524.7974937258455,3541.975886963119,6642548178.6967,62817252945.29104
Mar-20-2019,3552.723920516226,3589.705156615785,3531.200856512544,3586.8958550761377,6137022930.367213,62515618122.85052
Mar-19-2019,3535.3678723869425,3563.5085705207584,3525.3389770104627,3555.621667195637,5782906201.309443,62357302365.40243
Mar-18-2019,3527.895043604429,3561.6242308080928,3498.912748791773,3538.620541091158,5711114759.9588175,62118980792.261406
Mar-17-2019,3540.8195419616272,3552.9214630640336,3504.957366291458,3526.9109787874863,5538730985.603941,62023696470.79475
Mar-16-2019,3467.0421009532915,3566.333627539565,3467.0421009532915,3541.9284326002557,6797158398.147137,62108239071.37421
Mar-15-2019,3430.073413801996,3474.4049531812607,3425.5839238282333,3457.268530343637,7056722476.980958,60647261174.74439
Mar-14-2019,3429.658616188261,3453.865185649318,3417.8170996594695,3432.9194750877728,6668502842.538843,60373164773.26873
Mar-13-2019,3435.9654964754363,3445.234365607581,3414.6717613832097,3428.732753130916,6499848176.774954,60342920970.81056
Mar-12-2019,3417.0514069315395,3454.6857043670443,3384.4504239985426,3433.568346911419,6744954101.938746,60288809381.959305
Mar-11-2019,3432.9952569679335,3443.2462830247964,3393.176476833992,3414.195698111813,6207389208.498102,60079481524.51546
Mar-10-2019,3460.920228013614,3460.920228013614,3417.5451871103683,3435.0580439265636,6515375044.28963,60404989316.45537
Mar-09-2019,3408.7481921377894,3469.396549981561,3403.482936850944,3460.660591257111,6989248829.293991,60407335754.437614
Mar-08-2019,3422.584960511156,3445.987808202829,3392.372087494026,3408.06795148345,6575754050.3845215,60251444493.47151
Mar-07-2019,3409.5429658607127,3442.552401759773,3401.5689989737443,3422.245197964387,6221361616.690437,60193095623.471405
Mar-06-2019,3395.2942895220694,3418.357948301705,3379.707350163576,3409.411888323832,6818757009.81721,59721588265.11104
Mar-05-2019,3316.1930828327477,3411.4290173204863,3290.3876748274247,3392.983618898245,6358036696.565131,58857158868.89622
Mar-04-2019,3414.9538757799237,3449.4393544886366,3286.410280167827,3305.1813011022127,5662875560.919787,58513605804.051254
Mar-03-2019,3384.6053798149746,3430.910363562111,3368.404362170593,3415.9321563675826,4794981501.708921,59563551112.16098
Mar-02-2019,3373.197266853787,3399.337232630885,3352.8935434754862,3387.3973549243115,4794244376.526612,59367916090.189026
Mar-01-2019,3384.1104326768286,3398.4192398393197,3367.448965684682,3374.7534830372947,5161930798.68801,59452314385.87173
Feb-28-2019,3378.9103885117443,3421.0752258026755,3359.586491471779,3384.4069964934797,5618018958.087656,59431755083.80351
Feb-27-2019,3383.6234951288056,3404.2823942230425,3331.5367465649915,3381.20090962084,4945572129.3594,59403619200.27714
Feb-26-2019,3403.000308471715,3406.460389960472,3362.367001872961,3382.4129214377435,5878056647.327587,59414136793.11918
Feb-25-2019,3352.0305976214804,3425.9470823337024,3348.1850846898656,3404.565380820107,7317929951.83947,59420807936.8418
Feb-24-2019,3629.3059153312583,3672.062196972457,3331.051259704322,3351.1798540780464,7013843444.240227,61996635464.46404
Feb-23-2019,3492.7203945486986,3646.6510424831163,3466.8567516346598,3629.450186184449,5275464331.075154,61784843487.06833
Feb-22-2019,3430.1148546994327,3496.2384203423962,3362.897842494382,3494.7180342000174,4704615053.8181095,60541678329.994835
Feb-21-2019,3448.5923556046682,3482.0943051755503,3416.594694394056,3427.782958770218,4851124818.557553,60299569808.08723
Feb-20-2019,3427.4079887393514,3478.0756271637406,3409.599720604945,3448.7735411879744,5286926046.887266,60334558554.97729
Feb-19-2019,3396.5196720505487,3484.110159656706,3390.0994442992196,3426.6648681208517,6277949840.622501,60205335946.31387
Feb-18-2019,3193.877942766437,3424.6958272783363,3188.4600829058,3396.4571830396712,4681867808.198716,57955037126.3525
Feb-17-2019,3166.9127044383363,3201.790310901811,3148.696170954321,3195.184007845664,2953267425.176257,55586266252.3296
Feb-16-2019,3165.0491164729897,3221.807215531316,3160.1522526182284,3167.7842138792735,2954130563.4583125,55679070885.09895
Feb-15-2019,3147.5352962957095,3192.2350887570424,3140.471434386962,3165.7444636598957,2827803278.8858223,55435005584.35102
Feb-14-2019,3159.029044680853,3178.2863468207634,3142.0483331819473,3148.6260932238074,3425763760.8824167,55358344758.810974
Feb-13-2019,3173.2599102501476,3197.3139659557687,3149.535021818937,3159.870336941071,3663406646.69896,55563902366.10984
Feb-12-2019,3183.126412842632,3192.517561092584,3151.9256439050882,3175.7120363255817,3311292620.9574327,55567657519.05535
Feb-11-2019,3226.9378509420694,3226.9378509420694,3174.6758950860303,3182.5983369067453,3367167213.6590304,55866177913.267204
Feb-10-2019,3211.352277406794,3225.1075771623764,3175.763832994035,3224.461120411664,3140674529.2799764,56032332794.30989
Feb-09-2019,3198.6258297498,3213.6356974895457,3181.9042953134613,3211.3377485963792,4239103127.994375,56047838871.508705
Feb-08-2019,2978.754911949719,3259.207363698534,2970.084423795228,3197.254161611521,3255788135.6709013,53560953380.09681
Feb-07-2019,2998.5967124045806,3013.793740025472,2963.295890406269,2977.503710877519,2792615012.660661,52410438291.2443
Feb-06-2019,3047.0241423010134,3051.3228682651966,2985.4409578425393,2997.405266021164,2883750583.7076435,52627796112.40642
Feb-05-2019,3039.039441648206,3055.4739207776306,3009.8932471700955,3048.351805119661,2872756259.9097958,53276018915.19938
Feb-04-2019,3039.168160418036,3087.618441211651,3022.466974633175,3039.1888739703336,2814676427.5359654,53266719049.53126
Feb-03-2019,3078.785308686472,3080.053699491889,3021.1903783134376,3037.823287907873,2620195782.5669417,53418558148.6915
Feb-02-2019,3055.245025607106,3082.352029402316,3032.5180202161823,3082.352029402316,2611144232.3436255,53399185727.7189
Feb-01-2019,3032.0506075469407,3063.2534275437897,3002.9292651674177,3057.996314285991,2866121099.53196,53166094084.16318
Jan-31-2019,3052.8621226842133,3071.656604876563,3020.2863991184413,3034.5950018403955,3278190274.4284935,53231169433.836464
Jan-30-2019,3025.3704044996825,3063.732680529041,3009.109808681631,3054.852104205448,3395797134.9335647,53278181825.060715
Jan-29-2019,3045.2706465561023,3052.2204810279104,2985.9453102214547,3026.6680338849237,3479518690.182368,52911981051.34796
Jan-28-2019,3145.97250221754,3145.97250221754,3016.330765545443,3047.1338922061773,3398528119.600516,53570507132.63011
Jan-27-2019,3164.549880227325,3173.194185760217,3122.7136206259806,3147.150949189777,2845462923.143361,55198318617.54304
Jan-26-2019,3160.8487016658614,3211.9528743030305,3154.9477333820937,3164.2717973831354,2845634565.9212694,55523116533.56983
Jan-25-2019,3170.239155926627,3179.286005933096,3136.178965806143,3160.6061303124798,2901162017.8099685,55267172464.36419
Jan-24-2019,3162.255467642578,3192.611087679738,3141.0455881316952,3170.1920317822437,2973338034.8175726,55314766417.90618
Jan-23-2019,3174.3409209862266,3195.1198300120845,3146.109041015025,3162.294897039085,4147152723.8125143,55494443916.78592
Jan-22-2019,3122.5774865737403,3193.689048557917,3060.1188024219987,3175.921858110017,3609982298.963265,55008556660.31276
Jan-21-2019,3151.287219513998,3212.334270690364,3104.464366938369,3122.0003336906743,3136467440.2740316,55033326604.10629
Jan-20-2019,3284.999483979936,3297.1317718807677,3133.8151441994987,3154.02676512121,3408854202.9989815,56242601627.00208
Jan-19-2019,3214.6218838755503,3315.353496471035,3213.393650958616,3288.2025363181006,3247611146.2161098,57172604744.69524
Jan-18-2019,3241.0994587644973,3244.4960072383597,3197.409614569663,3215.3538568109143,4093621273.779774,56327891004.5085
Jan-17-2019,3216.125034440299,3245.6586480189126,3190.149517327968,3242.6980624616585,4063239614.3185244,56181649937.751625
Jan-16-2019,3200.7751274079824,3265.8897306773906,3195.6587536704483,3219.8086109971314,4102010716.149235,56277172139.4726
Jan-15-2019,3260.3948918858023,3275.261626963066,3184.991534925702,3203.9313156519847,4538141986.045645,56686000064.98062
Jan-14-2019,3129.420408500848,3281.569522168797,3126.574182576712,3261.788172169809,3948762988.37064,55725068478.88434
Jan-13-2019,3228.9009471372656,3235.2298615117998,3120.810556602055,3127.375542773126,3042861416.3122706,55847903275.66784
Jan-12-2019,3248.1340666071683,3254.229347652506,3218.702596093539,3228.6129261403894,3212484606.9395213,56563969399.32536
Jan-11-2019,3231.21872466068,3268.251085017282,3204.8877459673695,3237.8032524906066,4192815210.932935,56673029938.42451
Jan-10-2019,3549.095284744611,3576.318522720652,3218.6805022685885,3232.983567865344,4010049282.076271,59027610717.02504
Jan-09-2019,3548.081454978969,3579.0544542282,3535.4416454972807,3549.2742633613484,3510840838.029575,62191246952.54758
Jan-08-2019,3556.184747825367,3616.991539272767,3524.6946573520313,3547.8782694687147,3385723049.3922377,62128380184.234856
Jan-07-2019,3592.859544990226,3611.8718556385534,3544.7132785404283,3553.1320150030497,3842915298.5711994,62336868766.17217
Jan-06-2019,3405.074381704658,3612.2098372416426,3385.924062039186,3596.2146315187265,3523581974.7444267,60392475402.31558
Jan-05-2019,3412.1190606362256,3458.0462943893026,3388.970218290589,3402.6668247549437,3694313686.560367,59735688659.82275
Jan-04-2019,3386.013835513907,3422.224236693661,3340.4355968275845,3413.0632254110083,3099563523.701624,59049479139.35074
Jan-03-2019,3463.7289691128694,3463.7289691128694,3369.667987582833,3383.296534517312,3588452802.883177,59628159182.29177
